#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_021741.1	2841980	2842471	+	29904501	-	M495_RS13235	WP_020827174.1	163	DNA starvation/stationary phase protection protein
chr	NC_021741.1	2842520	2842696	-	30329105	-	M495_RS25000	WP_071827036.1	58	chpB toxin of the ChpB-ChpS toxin-antitoxin system
chr	NC_021741.1	2842950	2844410	+	29905151	-	M495_RS13240	WP_041414608.1	486	cardiolipin synthase A
chr	NC_021741.1	2844467	2844790	+	29904134	-	M495_RS13245	WP_004945300.1	107	MULTISPECIES: dsDNA-mimic protein
chr	NC_021741.1	2844850	2845614	-	29902714	-	M495_RS13250	WP_020827176.1	254	DeoR family transcriptional regulator
chr	NC_021741.1	2845909	2847351	+	29904459	-	M495_RS13255	WP_041414611.1	480	glycerol kinase
chr	NC_021741.1	2847375	2848622	+	29905520	-	M495_RS13260	WP_020827178.1	415	ethanolamine utilization protein EutH
chr	NC_021741.1	2848696	2849052	+	29904317	-	M495_RS13265	WP_020827179.1	118	hypothetical protein
chr	NC_021741.1	2849123	2850340	-	29905525	-	M495_RS13270	WP_020827180.1	405	pyridine nucleotide-disulfide oxidoreductase
chr	NC_021741.1	2850337	2851734	-	29903323	-	M495_RS13275	WP_041415426.1	465	FAD/NAD(P)-binding oxidoreductase
chr	NC_021741.1	2852022	2853023	-	29906434	-	M495_RS13280	WP_020827182.1	333	oligopeptide ABC transporter ATP-binding protein OppF
chr	NC_021741.1	2853020	2854036	-	29905498	-	M495_RS13285	WP_020827183.1	338	oligopeptide ABC transporter ATP-binding protein OppD
chr	NC_021741.1	2854048	2854956	-	29906188	-	M495_RS13290	WP_020827184.1	302	peptide ABC transporter permease
chr	NC_021741.1	2854971	2855891	-	29903329	oppB	M495_RS13295	WP_020827185.1	306	peptide ABC transporter permease
chr	NC_021741.1	2855975	2857612	-	29903345	-	M495_RS13300	WP_020827186.1	545	oligopeptide ABC transporter substrate-binding protein OppA
chr	NC_021741.1	2857764	2859401	-	29902635	-	M495_RS13305	WP_020827187.1	545	peptide ABC transporter substrate-binding protein
chr	NC_021741.1	2860093	2860737	-	29905357	-	M495_RS13310	WP_020827188.1	214	membrane protein
chr	NC_021741.1	2861262	2863934	+	29904381	-	M495_RS13315	WP_020827189.1	890	bifunctional acetaldehyde-CoA/alcohol dehydrogenase
chr	NC_021741.1	2864067	2864651	-	29904303	-	M495_RS13320	WP_020827190.1	194	thymidine kinase
chr	NC_021741.1	2865351	2865758	+	29904678	-	M495_RS13325	WP_006321188.1	135	MULTISPECIES: DNA-binding protein
chr	NC_021741.1	2865965	2866975	-	29904077	-	M495_RS13330	WP_020827191.1	336	NAD-dependent epimerase
chr	NC_021741.1	2866985	2868328	-	29902972	-	M495_RS13335	WP_020827192.1	447	UDP-glucose 6-dehydrogenase
chr	NC_021741.1	2868372	2869289	-	29905153	-	M495_RS13340	WP_041414615.1	305	UTP--glucose-1-phosphate uridylyltransferase
chr	NC_021741.1	2869487	2870500	-	29906355	-	M495_RS13345	WP_041415428.1	337	response regulator
chr	NC_021741.1	2870606	2871511	-	29906081	-	M495_RS13350	WP_020827195.1	301	patatin family protein
chr	NC_021741.1	2871655	2872119	+	29903347	-	M495_RS13355	WP_041414618.1	154	hypothetical protein
chr	NC_021741.1	2872230	2873078	+	29904506	-	M495_RS13360	WP_020827197.1	282	formyltetrahydrofolate deformylase
chr	NC_021741.1	2873825	2874397	+	29906168	-	M495_RS13375	WP_020827198.1	190	Rossman fold protein, TIGR00730 family
chr	NC_021741.1	2874500	2875306	+	29902978	-	M495_RS13380	WP_020827199.1	268	exodeoxyribonuclease III
chr	NC_021741.1	2875352	2875753	+	29906140	-	M495_RS13385	WP_020827200.1	133	pyrimidine (deoxy)nucleoside triphosphate pyrophosphohydrolase
chr	NC_021741.1	2875772	2876065	-	29905987	-	M495_RS13390	WP_020827201.1	97	hypothetical protein
chr	NC_021741.1	2876062	2877987	-	29905573	-	M495_RS13395	WP_020827202.1	641	DNA topoisomerase III
chr	NC_021741.1	2877987	2879105	-	29905177	-	M495_RS13400	WP_020827203.1	372	selenophosphate-dependent tRNA 2-selenouridine synthase
chr	NC_021741.1	2879105	2880148	-	29904783	-	M495_RS13405	WP_020827204.1	347	selenide, water dikinase SelD
chr	NC_021741.1	2880309	2880860	-	29906479	-	M495_RS13410	WP_020827205.1	183	NAD(P)H nitroreductase
chr	NC_021741.1	2881021	2882877	+	29906557	-	M495_RS13415	WP_020827206.1	618	signal peptide peptidase SppA
chr	NC_021741.1	2882971	2883987	+	29906029	-	M495_RS13420	WP_041415430.1	338	L-asparaginase 1
chr	NC_021741.1	2884012	2884644	+	29904761	-	M495_RS13425	WP_020827208.1	210	nicotinamidase/pyrazinamidase
chr	NC_021741.1	2884875	2886155	+	29904661	-	M495_RS13430	WP_020827209.1	426	chitinase
chr	NC_021741.1	2886194	2886466	-	29906296	-	M495_RS13435	WP_020827210.1	90	hypothetical protein
chr	NC_021741.1	2886532	2886945	-	29906200	-	M495_RS13440	WP_020827211.1	137	peptide-methionine (R)-S-oxide reductase
chr	NC_021741.1	2886903	2887340	-	30329107	-	M495_RS25010	WP_071846566.1	145	hypothetical protein
chr	NC_021741.1	2887294	2888289	+	29904307	-	M495_RS13445	WP_012145453.1	331	MULTISPECIES: aldehyde dehydrogenase
chr	NC_021741.1	2888370	2889245	+	29905540	-	M495_RS13450	WP_020827212.1	291	D-hexose-6-phosphate mutarotase
chr	NC_021741.1	2889360	2890124	-	29906476	-	M495_RS13455	WP_020827213.1	254	MltA-interacting protein MipA
chr	NC_021741.1	2890555	2892489	+	29906201	-	M495_RS13460	WP_020827214.1	644	serine protein kinase PrkA
chr	NC_021741.1	2892426	2892635	-	30329109	-	M495_RS25020	WP_071844551.1	69	hypothetical protein
chr	NC_021741.1	2892679	2893947	+	29906001	-	M495_RS13465	WP_020827215.1	422	hypothetical protein
chr	NC_021741.1	2893965	2894417	-	29904409	-	M495_RS13470	WP_041415432.1	150	N-acetyltransferase
chr	NC_021741.1	2894697	2894906	-	29905312	-	M495_RS13475	WP_020827217.1	69	hypothetical protein
chr	NC_021741.1	2895079	2895651	+	29904988	-	M495_RS13480	WP_020827218.1	190	glutamine amidotransferase
chr	NC_021741.1	2895752	2896441	-	29904507	-	M495_RS13485	WP_020827219.1	229	alpha/beta hydrolase
chr	NC_021741.1	2896961	2897119	-	30329110	-	M495_RS25025	WP_020827220.1	52	proteolipid membrane potential modulator
chr	NC_021741.1	2897343	2897519	+	30329111	-	M495_RS25030	WP_020827221.1	58	membrane protein
chr	NC_021741.1	2897575	2899692	-	29904400	-	M495_RS13500	WP_020827222.1	705	TonB-dependent siderophore receptor
chr	NC_021741.1	2900129	2900422	-	29903579	-	M495_RS13505	WP_020827223.1	97	hypothetical protein
chr	NC_021741.1	2900594	2901076	+	29904580	-	M495_RS13510	WP_020827224.1	160	hypothetical protein
chr	NC_021741.1	2901395	2902204	+	29906614	-	M495_RS13515	WP_020827225.1	269	ABC transporter ATP-binding protein
chr	NC_021741.1	2902209	2903000	+	29905993	-	M495_RS13520	WP_041414626.1	263	ABC transporter ATP-binding protein
chr	NC_021741.1	2903019	2904527	+	29904553	-	M495_RS13525	WP_020827227.1	502	ABC transporter substrate-binding protein
chr	NC_021741.1	2904527	2906245	+	29906365	-	M495_RS13530	WP_020827228.1	572	ABC transporter permease
chr	NC_021741.1	2906308	2906868	+	29906232	-	M495_RS13535	WP_020827229.1	186	hypothetical protein
chr	NC_021741.1	2906978	2908171	+	29903282	-	M495_RS13540	WP_020827230.1	397	Bcr/CflA family drug resistance efflux transporter
chr	NC_021741.1	2908175	2909248	-	29904028	-	M495_RS13545	WP_020827231.1	357	alanine racemase
chr	NC_021741.1	2909322	2910626	-	29902299	-	M495_RS13550	WP_020827232.1	434	D-amino acid dehydrogenase small subunit
chr	NC_021741.1	2911165	2912700	+	29906551	-	M495_RS13555	WP_020827233.1	511	SpoVR family protein
chr	NC_021741.1	2912763	2913482	-	29902726	-	M495_RS13560	WP_020827234.1	239	fatty acid metabolism regulator protein
chr	NC_021741.1	2913726	2915297	+	29903826	-	M495_RS13565	WP_020827235.1	523	Na+/H+ antiporter NhaB
chr	NC_021741.1	2915422	2915952	+	29902690	-	M495_RS13570	WP_020827236.1	176	disulfide bond formation protein B
chr	NC_021741.1	2916461	2916907	-	29906391	-	M495_RS13575	WP_020827237.1	148	hypothetical protein
chr	NC_021741.1	2917317	2917565	+	29906336	-	M495_RS13580	WP_012145476.1	82	MULTISPECIES: CsbD family protein
chr	NC_021741.1	2917634	2918290	-	29906152	-	M495_RS13585	WP_020827238.1	218	isomerase/hydrolase
chr	NC_021741.1	2918374	2919438	-	29905927	-	M495_RS13590	WP_041414629.1	354	murein transglycosylase
chr	NC_021741.1	2919495	2919767	-	29905789	-	M495_RS13595	WP_020827240.1	90	hypothetical protein
chr	NC_021741.1	2919904	2920605	+	29905506	-	M495_RS13600	WP_020827241.1	233	septum formation inhibitor
chr	NC_021741.1	2920631	2921443	+	29905260	-	M495_RS13605	WP_020827242.1	270	septum site-determining protein MinD
chr	NC_021741.1	2921447	2921716	+	29905050	-	M495_RS13610	WP_012145482.1	89	MULTISPECIES: cell division topological specificity factor
chr	NC_021741.1	2921950	2923071	-	29904895	-	M495_RS13615	WP_041415435.1	373	ribonuclease D
chr	NC_021741.1	2923161	2924849	-	29904582	-	M495_RS13620	WP_020827244.1	562	long-chain-fatty-acid--CoA ligase
chr	NC_021741.1	2925058	2925648	-	29904420	-	M495_RS13625	WP_041415437.1	196	membrane protein
chr	NC_021741.1	2925750	2926451	-	29904109	-	M495_RS13630	WP_041415440.1	233	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
chr	NC_021741.1	2926532	2928436	-	29903996	-	M495_RS13635	WP_020827247.1	634	ATP-dependent helicase
chr	NC_021741.1	2928570	2928914	+	29902779	-	M495_RS13640	WP_020827248.1	114	hypothetical protein
chr	NC_021741.1	2928965	2929294	-	29903437	-	M495_RS13645	WP_020827249.1	109	multidrug transporter subunit MdtI
chr	NC_021741.1	2929281	2929649	-	29905537	-	M495_RS13650	WP_020827250.1	122	multidrug transporter subunit MdtJ
chr	NC_021741.1	2930215	2930856	-	29905980	-	M495_RS13655	WP_020827251.1	213	ketohydroxyglutarate aldolase
chr	NC_021741.1	2931011	2932486	-	29906311	-	M495_RS13660	WP_020827252.1	491	glucose-6-phosphate dehydrogenase
chr	NC_021741.1	2932904	2933776	+	29904888	-	M495_RS13665	WP_020827253.1	290	transcriptional regulator HexR
chr	NC_021741.1	2933965	2935407	+	29905288	-	M495_RS13670	WP_020827254.1	480	pyruvate kinase
chr	NC_021741.1	2935515	2936399	+	29902511	-	M495_RS13675	WP_020827255.1	294	adenylate cyclase
chr	NC_021741.1	2936467	2937435	-	29905361	-	M495_RS13680	WP_020827256.1	322	lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase
chr	NC_021741.1	2937585	2938907	-	29903267	-	M495_RS13685	WP_041414635.1	440	murein DD-endopeptidase MepM
chr	NC_021741.1	2938929	2939894	-	29902579	-	M495_RS13690	WP_020827258.1	321	zinc ABC transporter substrate-binding protein
chr	NC_021741.1	2939973	2940731	+	29905352	-	M495_RS13695	WP_020827259.1	252	zinc ABC transporter ATP-binding protein ZnuC
chr	NC_021741.1	2940728	2941513	+	29902391	-	M495_RS13700	WP_020827260.1	261	zinc ABC transporter permease
chr	NC_021741.1	2941583	2942587	-	29902063	-	M495_RS13705	WP_020827261.1	334	Holliday junction branch migration DNA helicase RuvB
chr	NC_021741.1	2942608	2943222	-	29906538	-	M495_RS13710	WP_020827262.1	204	Holliday junction branch migration protein RuvA
chr	NC_021741.1	2943331	2943852	-	29904515	-	M495_RS13715	WP_020827263.1	173	crossover junction endodeoxyribonuclease RuvC
chr	NC_021741.1	2943926	2944669	-	29901994	-	M495_RS13720	WP_020827264.1	247	hypothetical protein
chr	NC_021741.1	2944689	2945135	-	29904592	-	M495_RS13725	WP_020827265.1	148	NUDIX pyrophosphatase
chr	NC_021741.1	2945135	2946925	-	29906027	-	M495_RS13730	WP_020827266.1	596	aspartate--tRNA ligase
chr	NC_021741.1	2947124	2947312	-	29906429	-	M495_RS13735	WP_041415442.1	62	FmdB family transcriptional regulator
chr	NC_021741.1	2947554	2948132	+	29906133	-	M495_RS13740	WP_020827268.1	192	hydrolase
chr	NC_021741.1	2948207	2949022	+	29901991	-	M495_RS13745	WP_020827269.1	271	hypothetical protein
chr	NC_021741.1	2949125	2949520	+	29902001	-	M495_RS13750	WP_020827270.1	131	membrane protein
chr	NC_021741.1	2949623	2950366	+	29902027	-	M495_RS13755	WP_020827271.1	247	tRNA (cmo5U34)-methyltransferase
chr	NC_021741.1	2950363	2951334	+	29902033	-	M495_RS13760	WP_020827272.1	323	tRNA (mo5U34)-methyltransferase
chr	NC_021741.1	2951386	2951883	-	29902044	-	M495_RS13765	WP_020827273.1	165	hypothetical protein
chr	NC_021741.1	2952240	2952998	-	29902072	-	M495_RS13770	WP_020827274.1	252	copper homeostasis protein CutC
chr	NC_021741.1	2953099	2954250	+	29902078	-	M495_RS13775	WP_020827275.1	383	aspartate aminotransferase
chr	NC_021741.1	2954247	2954810	-	29902090	-	M495_RS13780	WP_020827276.1	187	VOC family protein
chr	NC_021741.1	2955719	2957449	+	29902103	-	M495_RS13785	WP_020827278.1	576	arginine--tRNA ligase
chr	NC_021741.1	2957521	2959056	-	29902111	-	M495_RS13790	WP_041414637.1	511	lipid II flippase MurJ
chr	NC_021741.1	2959178	2960098	-	29902131	-	M495_RS13795	WP_020827280.1	306	virulence factor MviM
chr	NC_021741.1	2960091	2960735	-	29902141	-	M495_RS13800	WP_020827281.1	214	hypothetical protein
chr	NC_021741.1	2960745	2961329	-	29902159	-	M495_RS13805	WP_020827282.1	194	ribosomal protein S5 alanine N-acetyltransferase
chr	NC_021741.1	2961675	2962880	+	29902169	-	M495_RS13810	WP_020827283.1	401	MFS transporter
chr	NC_021741.1	2962967	2963215	+	29904493	-	M495_RS13815	WP_020827284.1	82	hypothetical protein
chr	NC_021741.1	2963345	2963992	+	29902193	-	M495_RS13820	WP_020827285.1	215	glutaredoxin 2
chr	NC_021741.1	2964020	2965660	+	29902202	-	M495_RS13825	WP_020827286.1	546	ABC transporter
chr	NC_021741.1	2965815	2966378	+	29902219	-	M495_RS13830	WP_020827287.1	187	lipoprotein
chr	NC_021741.1	2966462	2966821	-	29902233	-	M495_RS13835	WP_020827288.1	119	hypothetical protein
chr	NC_021741.1	2966892	2967200	-	29902241	-	M495_RS13840	WP_020827289.1	102	ASCH domain-containing protein
chr	NC_021741.1	2967240	2967563	-	29903677	-	M495_RS13845	WP_020827290.1	107	hypothetical protein
chr	NC_021741.1	2967652	2969034	-	29902273	-	M495_RS13850	WP_020827291.1	460	ATP-dependent RNA helicase
chr	NC_021741.1	2969276	2970454	+	29902295	-	M495_RS13855	WP_020827292.1	392	phosphoribosylglycinamide formyltransferase 2
chr	NC_021741.1	2970488	2970733	-	29902302	-	M495_RS13860	WP_020827293.1	81	hypothetical protein
chr	NC_021741.1	2970797	2971804	-	29902325	-	M495_RS13865	WP_041414642.1	335	glycosyltransferase
chr	NC_021741.1	2972305	2973678	+	29902335	pabB	M495_RS13870	WP_041414644.1	457	aminodeoxychorismate synthase subunit I
chr	NC_021741.1	2973675	2974253	+	29902364	-	M495_RS13875	WP_020827296.1	192	coenzyme A pyrophosphatase
chr	NC_021741.1	2974699	2976063	+	29902371	-	M495_RS13880	WP_041414647.1	454	L-serine ammonia-lyase
chr	NC_021741.1	2976345	2977961	+	29902389	-	M495_RS13885	WP_020827298.1	538	diguanylate phosphodiesterase
chr	NC_021741.1	2977979	2979523	-	29902394	-	M495_RS13890	WP_041414649.1	514	hypothetical protein
chr	NC_021741.1	2980099	2981070	+	29902424	-	M495_RS13895	WP_020827300.1	323	PTS mannose transporter subunit EIIAB
chr	NC_021741.1	2981126	2981926	+	29902435	-	M495_RS13900	WP_017893113.1	266	MULTISPECIES: PTS mannose/fructose/sorbose transporter subunit IIC
chr	NC_021741.1	2981942	2982784	+	29902451	-	M495_RS13905	WP_012145539.1	280	MULTISPECIES: PTS mannose transporter subunit IID
chr	NC_021741.1	2982839	2983297	+	29902460	-	M495_RS13910	WP_020827301.1	152	hypothetical protein
chr	NC_021741.1	2983714	2984283	+	29902484	-	M495_RS13915	WP_041414651.1	189	hypothetical protein
chr	NC_021741.1	2984397	2985218	-	29902503	-	M495_RS13920	WP_020827303.1	273	23S rRNA (guanine(745)-N(1))-methyltransferase
chr	NC_021741.1	2986131	2986340	-	29902549	-	M495_RS13930	WP_002221949.1	69	MULTISPECIES: cold-shock protein
chr	NC_021741.1	2986382	2986498	-	30329112	-	M495_RS25035	WP_071593021.1	38	MULTISPECIES: DUF2627 domain-containing protein
chr	NC_021741.1	2987378	2988376	-	29902564	-	M495_RS13935	WP_020827305.1	332	MBL fold metallo-hydrolase
chr	NC_021741.1	2988599	2988889	+	29902585	-	M495_RS13940	WP_020827306.1	96	hypothetical protein
chr	NC_021741.1	2988928	2990295	-	29902595	-	M495_RS13945	WP_020827307.1	455	aromatic amino acid transporter
chr	NC_021741.1	2990472	2990708	-	29902618	-	M495_RS13950	WP_020827308.1	78	hypothetical protein
chr	NC_021741.1	2990776	2991090	-	29902625	-	M495_RS13955	WP_020827309.1	104	hypothetical protein
chr	NC_021741.1	2991260	2991667	+	29902636	-	M495_RS13960	WP_020827310.1	135	fosfomycin resistance glutathione transferase
chr	NC_021741.1	2991717	2991989	-	29902652	-	M495_RS13965	WP_020827311.1	90	hypothetical protein
chr	NC_021741.1	2992089	2992247	-	30329113	-	M495_RS25040	WP_044551945.1	52	PhoP regulon feedback inhibition membrane protein MgrB
chr	NC_021741.1	2992411	2992644	+	29902658	-	M495_RS13970	WP_020827312.1	77	membrane protein
chr	NC_021741.1	2992687	2992926	-	29903463	-	M495_RS13975	WP_004945684.1	79	MULTISPECIES: hypothetical protein
chr	NC_021741.1	2993127	2993339	+	29902695	-	M495_RS13980	WP_012145555.1	70	MULTISPECIES: hypothetical protein
chr	NC_021741.1	2993797	2994183	+	29902703	-	M495_RS13990	WP_041414657.1	128	AraC family transcriptional regulator
chr	NC_021741.1	2994213	2994566	-	29902723	-	M495_RS13995	WP_041414659.1	117	membrane protein
chr	NC_021741.1	2994994	2995935	-	29902731	-	M495_RS14000	WP_020827316.1	313	quercetin 2,3-dioxygenase
chr	NC_021741.1	2996655	2997101	-	29902752	-	M495_RS14005	WP_020827318.1	148	peptidoglycan-binding protein LysM
chr	NC_021741.1	2997330	2997521	+	29902759	-	M495_RS14010	WP_012145560.1	63	MULTISPECIES: hypothetical protein
chr	NC_021741.1	2997652	2997876	+	29905124	-	M495_RS14015	WP_020827319.1	74	hypothetical protein
chr	NC_021741.1	2998194	2998973	-	29902794	-	M495_RS14020	WP_041414661.1	259	hypothetical protein
chr	NC_021741.1	2998975	3001137	-	29905258	-	M495_RS24675	WP_020827320.1	720	hypothetical protein
chr	NC_021741.1	3001238	3002527	-	30329114	-	M495_RS25045	WP_041414663.1	429	hypothetical protein
chr	NC_021741.1	3002529	3003116	-	29902818	-	M495_RS14035	WP_041415446.1	195	transposase
chr	NC_021741.1	3003116	3004354	-	29902833	-	M495_RS14040	WP_020827323.1	412	hypothetical protein
chr	NC_021741.1	3004362	3004721	-	29902855	-	M495_RS14045	WP_020827324.1	119	hypothetical protein
chr	NC_021741.1	3004861	3005319	+	29902860	-	M495_RS14050	WP_020827325.1	152	hypothetical protein
chr	NC_021741.1	3005342	3005803	-	29902871	-	M495_RS14055	WP_020827326.1	153	hypothetical protein
chr	NC_021741.1	3005806	3006393	-	29902882	-	M495_RS14060	WP_020827327.1	195	hypothetical protein
chr	NC_021741.1	3006393	3007250	-	29903327	-	M495_RS14065	WP_020827328.1	285	hypothetical protein
chr	NC_021741.1	3007247	3007558	-	29902908	-	M495_RS14070	WP_020827329.1	103	hypothetical protein
chr	NC_021741.1	3007558	3008367	-	29902931	-	M495_RS14075	WP_020827330.1	269	hypothetical protein
chr	NC_021741.1	3008370	3010196	-	29902943	-	M495_RS14080	WP_020827331.1	608	hypothetical protein
chr	NC_021741.1	3010196	3010396	-	29902957	-	M495_RS14085	WP_020827332.1	66	hypothetical protein
chr	NC_021741.1	3010411	3010818	-	29902971	-	M495_RS14090	WP_020827333.1	135	hypothetical protein
chr	NC_021741.1	3010827	3011168	-	29902979	-	M495_RS14095	WP_041415448.1	113	hypothetical protein
chr	NC_021741.1	3011280	3012758	-	29903132	-	M495_RS14100	WP_020827335.1	492	hypothetical protein
chr	NC_021741.1	3012759	3013301	-	29903022	-	M495_RS14105	WP_020827336.1	180	hypothetical protein
chr	NC_021741.1	3013301	3013669	-	29903053	-	M495_RS14110	WP_020827337.1	122	hypothetical protein
chr	NC_021741.1	3013669	3014115	-	29903073	-	M495_RS14115	WP_020827338.1	148	hypothetical protein
chr	NC_021741.1	3014116	3014511	-	29903081	-	M495_RS14120	WP_020827339.1	131	hypothetical protein
chr	NC_021741.1	3014515	3014841	-	29903114	-	M495_RS14125	WP_020827340.1	108	hypothetical protein
chr	NC_021741.1	3014845	3015873	-	29903125	-	M495_RS14130	WP_020827341.1	342	hypothetical protein
chr	NC_021741.1	3015873	3016361	-	29903150	-	M495_RS14135	WP_020827342.1	162	hypothetical protein
chr	NC_021741.1	3016363	3017484	-	29903155	-	M495_RS14140	WP_020827343.1	373	hypothetical protein
